crash_date,borough,latitude,longitude,number_of_persons_injured,contributing_factor_vehicle_1
2021-04-14T00:00:00.000,,40.856606,-73.92841,0,Driver Inattention/Distraction
2021-04-08T00:00:00.000,BROOKLYN,40.65785,-73.91648,0,Unspecified
2021-04-14T00:00:00.000,,40.62764,-73.89022,0,Passing or Lane Usage Improper
2021-04-09T00:00:00.000,,40.58401,-73.98587,0,Following Too Closely
2021-04-14T00:00:00.000,BROOKLYN,40.71791,-73.95341,1,Turning Improperly
2021-04-15T00:00:00.000,,40.780437,-73.94989,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,QUEENS,40.73973,-73.70625,0,Unspecified
2021-04-05T00:00:00.000,MANHATTAN,40.7952,-73.94623,3,Passing Too Closely
2021-04-14T00:00:00.000,BROOKLYN,40.694794,-73.98246,1,Failure to Yield Right-of-Way
2021-04-16T00:00:00.000,BROOKLYN,40.614063,-74.01393,0,Unspecified
2021-07-08T00:00:00.000,BROOKLYN,40.715702,-73.95579,1,View Obstructed/Limited
2021-04-16T00:00:00.000,BROOKLYN,40.633152,-73.97762,0,Unspecified
2021-04-16T00:00:00.000,BROOKLYN,40.612736,-74.01172,1,Following Too Closely
2021-04-15T00:00:00.000,BROOKLYN,40.70166,-73.961464,2,Pavement Slippery
2021-04-14T00:00:00.000,MANHATTAN,40.80641,-73.94227,0,Unspecified
2021-04-14T00:00:00.000,MANHATTAN,40.762234,-73.98987,1,Driver Inattention/Distraction
2021-04-15T00:00:00.000,BRONX,40.863647,-73.8918,0,Unspecified
2021-04-15T00:00:00.000,BROOKLYN,40.576626,-73.98478,2,Driver Inattention/Distraction
2021-04-14T00:00:00.000,BROOKLYN,40.60118,-73.99098,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,BROOKLYN,40.64721,-74.01531,0,Unspecified
2021-04-15T00:00:00.000,,40.681145,-73.7923,0,Unsafe Speed
2021-04-15T00:00:00.000,BROOKLYN,40.57529,-73.97655,0,Backing Unsafely
2021-04-16T00:00:00.000,,40.786,-73.84574,0,Failure to Yield Right-of-Way
2021-04-15T00:00:00.000,BROOKLYN,40.601128,-73.997086,1,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-04-15T00:00:00.000,,40.827923,-73.93483,0,Unsafe Lane Changing
2021-04-05T00:00:00.000,MANHATTAN,40.805824,-73.954636,0,Unspecified
2021-04-14T00:00:00.000,,40.642776,-74.02003,0,Passing or Lane Usage Improper
2021-04-14T00:00:00.000,,40.86674,-73.92873,1,Pavement Defective
2021-12-10T00:00:00.000,,40.571625,-74.11192,0,Backing Unsafely
2021-04-12T00:00:00.000,,40.678375,-73.9265,0,Other Lighting Defects
2021-04-14T00:00:00.000,,40.74209,-73.984985,1,Unspecified
2021-04-16T00:00:00.000,BRONX,40.81228,-73.90941,0,Unspecified
2021-04-16T00:00:00.000,,40.604195,-73.97218,0,Reaction to Uninvolved Vehicle
2021-04-11T00:00:00.000,BRONX,40.84383,-73.886375,0,Driver Inattention/Distraction
2021-04-16T00:00:00.000,,40.759163,-73.988396,1,Failure to Yield Right-of-Way
2021-04-15T00:00:00.000,BROOKLYN,40.652927,-73.959335,1,Unspecified
2021-04-14T00:00:00.000,BROOKLYN,40.69097,-73.94833,2,Following Too Closely
2021-04-16T00:00:00.000,,40.718864,-73.97483,0,Unspecified
2021-04-15T00:00:00.000,BROOKLYN,40.683174,-73.87389,0,Driver Inattention/Distraction
2021-04-15T00:00:00.000,QUEENS,40.749744,-73.884315,0,Passing or Lane Usage Improper
2021-04-16T00:00:00.000,MANHATTAN,40.738316,-73.98773,0,Unspecified
2021-04-08T00:00:00.000,BRONX,40.839382,-73.84531,0,Unspecified
2021-04-16T00:00:00.000,BROOKLYN,40.66806,-73.90394,0,Unspecified
2021-04-16T00:00:00.000,,40.74715,-73.985504,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,,40.663776,-73.889915,0,Driver Inattention/Distraction
2021-04-16T00:00:00.000,,40.843903,-73.927284,0,Unsafe Lane Changing
2021-04-14T00:00:00.000,,40.836296,-73.87369,2,Unspecified
2021-04-15T00:00:00.000,BROOKLYN,40.655285,-73.93658,2,Failure to Yield Right-of-Way
2021-04-09T00:00:00.000,BROOKLYN,40.70166,-73.961464,0,Driver Inattention/Distraction
2021-04-16T00:00:00.000,BROOKLYN,40.64606,-74.01648,1,Brakes Defective
2021-04-15T00:00:00.000,QUEENS,40.72119,-73.761185,1,Driver Inattention/Distraction
2021-04-15T00:00:00.000,QUEENS,40.708363,-73.87203,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,,40.674004,-73.81881,0,Traffic Control Disregarded
2021-04-14T00:00:00.000,,40.729176,-73.87898,2,Unspecified
2021-09-11T00:00:00.000,QUEENS,40.745766,-73.86421,0,Obstruction/Debris
2021-04-15T00:00:00.000,BRONX,40.86832,-73.83317,0,Oversized Vehicle
2021-04-14T00:00:00.000,QUEENS,40.598515,-73.766464,0,Animals Action
2021-03-20T00:00:00.000,BROOKLYN,40.695004,-73.9525,0,Passing Too Closely
2021-04-14T00:00:00.000,,40.72773,-73.90674,0,Unspecified
2021-04-16T00:00:00.000,QUEENS,40.704563,-73.91066,1,Driver Inattention/Distraction
2021-04-14T00:00:00.000,,40.66807,-73.80789,0,Failure to Yield Right-of-Way
2021-04-14T00:00:00.000,BROOKLYN,40.66944,-73.883995,1,Traffic Control Disregarded
2021-04-09T00:00:00.000,,40.684082,-73.90864,0,Passing Too Closely
2021-04-14T00:00:00.000,BROOKLYN,40.69349,-73.97917,1,Unspecified
2021-04-16T00:00:00.000,QUEENS,40.765266,-73.81517,0,Passing Too Closely
2021-04-14T00:00:00.000,,40.74613,-73.83605,0,Driver Inattention/Distraction
2021-04-15T00:00:00.000,MANHATTAN,40.74708,-73.98135,1,Driver Inattention/Distraction
2021-04-15T00:00:00.000,BRONX,40.87482,-73.877,1,Driver Inattention/Distraction
2021-04-14T00:00:00.000,QUEENS,40.70399,-73.85589,0,Failure to Yield Right-of-Way
2021-04-16T00:00:00.000,BROOKLYN,40.649788,-73.9622,0,Unspecified
2021-04-11T00:00:00.000,QUEENS,40.69507,-73.80114,0,Passing or Lane Usage Improper
2021-04-15T00:00:00.000,MANHATTAN,40.788673,-73.97136,0,Passing Too Closely
2021-04-15T00:00:00.000,,40.847897,-73.92499,0,Unspecified
2021-04-14T00:00:00.000,BROOKLYN,40.68896,-73.93326,1,Driver Inattention/Distraction
2021-04-13T00:00:00.000,,40.695377,-73.94921,0,Passing or Lane Usage Improper
2021-04-16T00:00:00.000,BRONX,40.880657,-73.877625,0,Passing or Lane Usage Improper
2021-04-16T00:00:00.000,,40.828114,-73.93107,0,Unsafe Lane Changing
2021-04-16T00:00:00.000,,40.781265,-73.97599,1,Driver Inattention/Distraction
2021-04-16T00:00:00.000,MANHATTAN,40.848736,-73.93234,0,Failure to Yield Right-of-Way
2021-04-15T00:00:00.000,BROOKLYN,40.65989,-73.90536,0,Unspecified
2021-04-16T00:00:00.000,,40.748436,-73.984566,1,Unsafe Lane Changing
2021-04-15T00:00:00.000,BROOKLYN,40.61033,-73.95932,1,Unsafe Lane Changing
2021-04-14T00:00:00.000,QUEENS,40.752556,-73.92972,0,Unspecified
2021-04-14T00:00:00.000,,40.829697,-73.91313,1,Failure to Yield Right-of-Way
2021-04-14T00:00:00.000,MANHATTAN,40.718826,-73.98424,0,Turning Improperly
2021-04-16T00:00:00.000,BROOKLYN,40.65241,-73.9264,0,Unspecified
2021-04-15T00:00:00.000,,40.852673,-73.919106,1,Following Too Closely
2021-04-16T00:00:00.000,,40.851555,-73.952446,0,Passing Too Closely
2021-04-16T00:00:00.000,,40.707928,-73.784294,0,Traffic Control Disregarded
2021-04-06T00:00:00.000,BRONX,40.891876,-73.8616,0,Outside Car Distraction
2021-04-15T00:00:00.000,QUEENS,40.58947,-73.80105,0,Unspecified
2021-04-01T00:00:00.000,MANHATTAN,40.74668,-73.9745,0,Turning Improperly
2021-04-14T00:00:00.000,BRONX,40.85814,-73.895744,0,Unspecified
2021-04-16T00:00:00.000,BROOKLYN,40.708626,-73.94513,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,QUEENS,40.73464,-73.87421,1,Reaction to Uninvolved Vehicle
2021-04-16T00:00:00.000,BROOKLYN,40.62855,-73.952835,0,Unspecified
2021-04-14T00:00:00.000,BROOKLYN,40.65563,-73.92596,2,Unspecified
2021-04-16T00:00:00.000,QUEENS,40.687046,-73.792114,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,QUEENS,40.70326,-73.86474,1,Driver Inattention/Distraction
2021-04-06T00:00:00.000,,0.0,0.0,1,Driver Inattention/Distraction
2021-04-14T00:00:00.000,BROOKLYN,40.633114,-73.94928,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,STATEN ISLAND,40.62046,-74.07641,0,Unspecified
2021-04-14T00:00:00.000,MANHATTAN,40.75964,-73.95817,0,Reaction to Uninvolved Vehicle
2021-04-13T00:00:00.000,,40.64254,-73.87652,2,Following Too Closely
2021-04-15T00:00:00.000,,40.783146,-73.97833,1,Passing Too Closely
2021-04-14T00:00:00.000,QUEENS,40.705452,-73.78149,6,Reaction to Uninvolved Vehicle
2021-04-15T00:00:00.000,,40.74425,-73.7334,0,Unspecified
2021-04-14T00:00:00.000,MANHATTAN,40.75348,-73.980896,0,Unsafe Lane Changing
2021-04-14T00:00:00.000,BRONX,40.84307,-73.848076,2,Unspecified
2021-04-15T00:00:00.000,BROOKLYN,40.620914,-73.9753,1,Illnes
2021-04-04T00:00:00.000,MANHATTAN,40.80889,-73.95581,0,Unsafe Speed
2021-04-15T00:00:00.000,MANHATTAN,40.78847,-73.968895,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,QUEENS,40.712776,-73.90601,1,Following Too Closely
2021-04-16T00:00:00.000,QUEENS,40.75868,-73.87552,0,Unsafe Speed
2021-04-16T00:00:00.000,QUEENS,40.74661,-73.86473,0,Alcohol Involvement
2021-04-16T00:00:00.000,BRONX,40.835705,-73.88875,0,Unsafe Speed
2021-03-28T00:00:00.000,BROOKLYN,40.688404,-73.93803,1,Unspecified
2021-04-12T00:00:00.000,QUEENS,40.781715,-73.823845,1,Failure to Yield Right-of-Way
2021-04-02T00:00:00.000,,40.730644,-73.97329,0,Unsafe Speed
2021-04-16T00:00:00.000,,40.75218,-73.85201,0,Following Too Closely
2021-04-16T00:00:00.000,BROOKLYN,40.731422,-73.94641,1,Failure to Yield Right-of-Way
2021-04-15T00:00:00.000,MANHATTAN,40.761234,-73.96389,0,Driver Inattention/Distraction
2021-04-10T00:00:00.000,BROOKLYN,40.668976,-73.90668,0,Unspecified
2021-04-15T00:00:00.000,BROOKLYN,40.637276,-73.93177,0,Unspecified
2021-04-11T00:00:00.000,,40.788685,-73.94386,0,Driver Inattention/Distraction
2021-04-16T00:00:00.000,,40.87356,-73.81853,0,Passing or Lane Usage Improper
2021-04-14T00:00:00.000,MANHATTAN,40.795006,-73.9485,1,Driver Inattention/Distraction
2021-04-15T00:00:00.000,,40.820095,-73.955086,1,Unspecified
2021-04-14T00:00:00.000,,40.594334,-73.990944,1,Driver Inattention/Distraction
2021-04-14T00:00:00.000,,40.666306,-73.79171,0,Unsafe Speed
2021-04-14T00:00:00.000,BROOKLYN,40.673008,-73.97851,0,Passing or Lane Usage Improper
2021-04-14T00:00:00.000,,40.583626,-73.98407,0,Unsafe Speed
2021-04-14T00:00:00.000,BRONX,40.874474,-73.90031,0,Unspecified
2021-04-14T00:00:00.000,BROOKLYN,40.633995,-73.98138,1,Unspecified
2021-04-14T00:00:00.000,,40.772327,-73.94531,1,Unspecified
2021-04-15T00:00:00.000,BROOKLYN,40.704937,-73.94932,0,Other Vehicular
2021-04-14T00:00:00.000,BROOKLYN,40.653873,-74.008156,1,Reaction to Uninvolved Vehicle
2021-04-08T00:00:00.000,,40.677917,-73.93861,1,Following Too Closely
2021-04-14T00:00:00.000,BROOKLYN,40.59857,-73.9689,0,Unspecified
2021-04-14T00:00:00.000,,40.809563,-73.92923,0,Unspecified
2021-04-16T00:00:00.000,BROOKLYN,40.68836,-73.96444,1,Unspecified
2021-04-14T00:00:00.000,BROOKLYN,40.666737,-73.90224,0,Failure to Yield Right-of-Way
2021-04-14T00:00:00.000,QUEENS,40.713173,-73.90076,1,Unspecified
2021-04-15T00:00:00.000,QUEENS,40.73006,-73.710754,0,Unspecified
2021-04-13T00:00:00.000,BROOKLYN,40.652317,-73.92752,0,Driver Inattention/Distraction
2021-04-15T00:00:00.000,,40.76122,-73.93056,1,Unspecified
2021-04-12T00:00:00.000,,40.588722,-73.960464,0,Failure to Yield Right-of-Way
2021-04-14T00:00:00.000,,40.643456,-73.972725,0,Unspecified
2021-04-12T00:00:00.000,BRONX,40.865532,-73.86238,0,Other Vehicular
2021-04-16T00:00:00.000,,40.67612,-73.936005,1,Unspecified
2021-04-15T00:00:00.000,,40.620663,-74.1524,1,Unsafe Lane Changing
2021-04-15T00:00:00.000,QUEENS,40.72166,-73.888664,0,Failure to Yield Right-of-Way
2021-04-14T00:00:00.000,QUEENS,40.733723,-73.72516,0,Unspecified
2021-04-14T00:00:00.000,,40.745686,-73.97213,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,BRONX,40.875294,-73.9088,0,Unspecified
2021-04-15T00:00:00.000,BRONX,40.803555,-73.91184,1,Unspecified
2021-04-15T00:00:00.000,,40.7605,-73.95699,0,Pavement Slippery
2021-04-16T00:00:00.000,,40.661995,-73.91959,0,Unspecified
2021-04-16T00:00:00.000,BROOKLYN,40.69045,-73.959435,0,Passing Too Closely
2021-04-16T00:00:00.000,BROOKLYN,40.658672,-73.90019,1,Unspecified
2021-04-15T00:00:00.000,,40.711227,-73.72826,0,Unspecified
2021-04-14T00:00:00.000,BROOKLYN,40.700485,-73.93637,1,Following Too Closely
2021-04-14T00:00:00.000,BRONX,40.816555,-73.91755,0,Turning Improperly
2021-04-15T00:00:00.000,,40.861862,-73.91282,0,Traffic Control Disregarded
2021-04-14T00:00:00.000,BRONX,40.875793,-73.85465,0,Other Vehicular
2021-04-16T00:00:00.000,QUEENS,40.68657,-73.776146,0,Unspecified
2021-04-14T00:00:00.000,BROOKLYN,40.654705,-74.00731,0,Unspecified
2021-04-14T00:00:00.000,BROOKLYN,40.637054,-73.98643,1,Unspecified
2021-04-16T00:00:00.000,,40.6191,-74.159615,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,,40.734566,-73.72269,0,Driver Inattention/Distraction
2021-04-13T00:00:00.000,BROOKLYN,40.714912,-73.94784,1,Following Too Closely
2021-04-14T00:00:00.000,QUEENS,40.74734,-73.88673,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-04-16T00:00:00.000,BROOKLYN,40.6963,-73.97545,0,Driver Inattention/Distraction
2021-04-16T00:00:00.000,BROOKLYN,40.63598,-73.915146,1,Unspecified
2021-04-14T00:00:00.000,QUEENS,40.724358,-73.742516,1,Traffic Control Disregarded
2016-04-16T00:00:00.000,BROOKLYN,40.586277,-73.9862,0,Driver Inattention/Distraction
2021-04-16T00:00:00.000,,40.671932,-73.85165,0,Unsafe Lane Changing
2021-04-10T00:00:00.000,BROOKLYN,40.650703,-73.920586,0,Driver Inattention/Distraction
2021-04-16T00:00:00.000,STATEN ISLAND,40.61378,-74.07225,0,Passing Too Closely
2021-04-15T00:00:00.000,QUEENS,40.727375,-73.90313,0,Unsafe Speed
2021-04-14T00:00:00.000,STATEN ISLAND,40.573204,-74.09711,0,Traffic Control Disregarded
2021-04-15T00:00:00.000,,40.671604,-73.86907,0,Unspecified
2021-04-15T00:00:00.000,QUEENS,40.740276,-73.92782,0,Driver Inattention/Distraction
2021-04-06T00:00:00.000,BROOKLYN,40.684,-73.95031,0,Passing Too Closely
2021-04-15T00:00:00.000,,40.704494,-73.81743,1,Following Too Closely
2021-04-16T00:00:00.000,,40.845642,-73.90211,0,Unsafe Lane Changing
2021-04-15T00:00:00.000,,40.82681,-73.85361,0,Following Too Closely
2021-04-06T00:00:00.000,BROOKLYN,40.681168,-73.92941,0,Passing Too Closely
2021-04-09T00:00:00.000,BROOKLYN,40.64739,-73.92314,0,Unspecified
2021-04-15T00:00:00.000,,40.687138,-73.75136,1,Failure to Yield Right-of-Way
2021-04-15T00:00:00.000,,40.865143,-73.87204,0,Unspecified
2021-04-14T00:00:00.000,,40.866673,-73.90896,2,Driver Inattention/Distraction
2021-04-10T00:00:00.000,QUEENS,40.72313,-73.90614,0,Unspecified
2021-04-15T00:00:00.000,,40.674934,-73.80186,0,Unspecified
2021-04-15T00:00:00.000,BROOKLYN,40.708363,-73.92401,0,Driver Inattention/Distraction
2021-04-16T00:00:00.000,QUEENS,40.739525,-73.92512,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,,40.637997,-74.02136,2,Unspecified
2021-04-14T00:00:00.000,,40.750965,-73.94027,1,Driver Inattention/Distraction
2020-04-15T00:00:00.000,,40.671585,-73.99843,0,Driver Inattention/Distraction
2021-04-15T00:00:00.000,QUEENS,40.694294,-73.74868,3,Unspecified
2021-04-08T00:00:00.000,,40.810173,-73.95117,1,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-04-16T00:00:00.000,QUEENS,40.694748,-73.73427,1,Driver Inattention/Distraction
2021-04-14T00:00:00.000,,40.687103,-73.89251,0,Driverless/Runaway Vehicle
2021-04-14T00:00:00.000,BROOKLYN,0.0,0.0,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,,40.861744,-73.911804,0,Unsafe Speed
2021-04-15T00:00:00.000,,40.741074,-73.7258,0,Unspecified
2021-04-13T00:00:00.000,QUEENS,40.67875,-73.794,1,Traffic Control Disregarded
2021-04-14T00:00:00.000,BROOKLYN,40.666943,-73.890144,0,Driver Inattention/Distraction
2021-04-16T00:00:00.000,BROOKLYN,40.6635,-73.94276,0,Unspecified
2021-07-09T00:00:00.000,BRONX,40.850304,-73.85137,1,Failure to Yield Right-of-Way
2021-04-16T00:00:00.000,BRONX,40.827824,-73.91934,1,Failure to Yield Right-of-Way
2021-04-15T00:00:00.000,STATEN ISLAND,40.575832,-74.12409,1,Driver Inexperience
2021-04-14T00:00:00.000,,40.730366,-73.91388,0,Unspecified
2021-04-15T00:00:00.000,BROOKLYN,40.640945,-73.94852,0,Unspecified
2021-04-15T00:00:00.000,,40.784237,-73.947075,0,Driver Inattention/Distraction
2021-04-15T00:00:00.000,QUEENS,40.76803,-73.87722,1,Failure to Yield Right-of-Way
2021-04-14T00:00:00.000,BROOKLYN,40.669823,-73.90981,0,Unspecified
2021-04-10T00:00:00.000,,40.659336,-73.92726,0,Driver Inattention/Distraction
2021-04-16T00:00:00.000,,40.616093,-74.14523,1,Driver Inattention/Distraction
2021-04-16T00:00:00.000,QUEENS,40.763546,-73.88209,0,Turning Improperly
2021-04-15T00:00:00.000,BROOKLYN,40.637234,-73.97266,0,Unspecified
2021-04-15T00:00:00.000,,40.62614,-74.14276,0,Driver Inattention/Distraction
2021-04-16T00:00:00.000,BROOKLYN,40.638313,-73.95751,0,Unspecified
2021-04-16T00:00:00.000,BROOKLYN,40.651352,-73.89275,2,Unsafe Speed
2021-04-15T00:00:00.000,QUEENS,40.696564,-73.79125,1,Aggressive Driving/Road Rage
2021-04-15T00:00:00.000,MANHATTAN,40.72728,-73.97906,0,Unspecified
2021-04-16T00:00:00.000,BROOKLYN,40.67816,-73.897484,0,Passing or Lane Usage Improper
2021-04-13T00:00:00.000,BRONX,40.905174,-73.85417,2,Failure to Yield Right-of-Way
2021-09-11T00:00:00.000,BRONX,40.810387,-73.91521,1,Failure to Yield Right-of-Way
2021-04-14T00:00:00.000,MANHATTAN,40.754044,-73.990074,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,,40.755234,-73.941246,1,Passing or Lane Usage Improper
2021-04-10T00:00:00.000,BROOKLYN,40.708675,-73.93699,0,Driver Inattention/Distraction
2021-04-16T00:00:00.000,BROOKLYN,40.65103,-73.93032,0,Traffic Control Disregarded
2021-04-14T00:00:00.000,BROOKLYN,40.645985,-74.00723,0,Passing Too Closely
2021-04-15T00:00:00.000,QUEENS,40.794773,-73.816185,2,Failure to Yield Right-of-Way
2021-04-16T00:00:00.000,MANHATTAN,40.845467,-73.940475,0,Driver Inattention/Distraction
2021-04-16T00:00:00.000,,40.643875,-74.01887,0,Unspecified
2021-04-14T00:00:00.000,QUEENS,40.658947,-73.73472,0,Following Too Closely
2021-04-15T00:00:00.000,,40.69168,-73.999344,0,Following Too Closely
2021-04-15T00:00:00.000,BROOKLYN,40.59727,-73.99868,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,BRONX,40.878155,-73.84005,0,Traffic Control Disregarded
2021-04-02T00:00:00.000,BROOKLYN,40.696983,-73.935234,1,Unspecified
2021-04-14T00:00:00.000,BRONX,40.821075,-73.882126,0,Unspecified
2021-04-14T00:00:00.000,BRONX,40.88765,-73.84167,0,Unspecified
2021-04-14T00:00:00.000,QUEENS,40.687843,-73.82005,0,Passing or Lane Usage Improper
2021-04-14T00:00:00.000,BROOKLYN,40.673252,-73.87773,2,Driver Inattention/Distraction
2021-04-14T00:00:00.000,BROOKLYN,40.6699,-73.95116,0,Unspecified
2021-04-16T00:00:00.000,,40.667683,-73.99608,2,Following Too Closely
2021-04-14T00:00:00.000,BROOKLYN,40.63529,-73.958206,0,Unspecified
2021-04-13T00:00:00.000,BROOKLYN,40.71772,-73.96202,0,Unspecified
2021-04-16T00:00:00.000,,40.857605,-73.93778,4,Other Vehicular
2021-04-16T00:00:00.000,,40.7491,-73.984085,0,Traffic Control Disregarded
2021-04-15T00:00:00.000,QUEENS,40.71493,-73.79316,1,Driver Inattention/Distraction
2021-04-16T00:00:00.000,,40.721985,-73.98552,0,Passing Too Closely
2021-09-08T00:00:00.000,,40.5843,-74.16492,0,Failure to Yield Right-of-Way
2021-04-16T00:00:00.000,,40.67983,-73.9583,0,Backing Unsafely
2021-04-15T00:00:00.000,BROOKLYN,40.730198,-73.954254,0,Driver Inattention/Distraction
2021-04-15T00:00:00.000,,40.821117,-73.957466,0,Unspecified
2021-04-14T00:00:00.000,,40.849167,-73.92393,0,Unsafe Speed
2021-04-13T00:00:00.000,,40.579826,-73.97622,0,Driver Inattention/Distraction
2021-04-15T00:00:00.000,BROOKLYN,40.681335,-73.97667,1,Other Vehicular
2021-04-15T00:00:00.000,,40.756725,-73.96,0,Reaction to Uninvolved Vehicle
2021-04-14T00:00:00.000,QUEENS,40.756557,-73.87594,0,Alcohol Involvement
2021-04-15T00:00:00.000,BROOKLYN,40.67792,-73.9182,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,BROOKLYN,40.607876,-73.92554,0,Turning Improperly
2021-04-16T00:00:00.000,,40.607643,-74.03375,0,Following Too Closely
2021-04-15T00:00:00.000,STATEN ISLAND,40.540188,-74.149,0,Passing or Lane Usage Improper
2021-04-15T00:00:00.000,BROOKLYN,40.616306,-74.03348,0,Driver Inattention/Distraction
2021-04-13T00:00:00.000,,40.583874,-73.823044,1,Turning Improperly
2021-04-14T00:00:00.000,BRONX,40.877827,-73.879585,0,Unsafe Lane Changing
2021-04-14T00:00:00.000,,40.714554,-73.83147,1,Following Too Closely
2021-04-15T00:00:00.000,,40.763668,-73.82303,0,Passing or Lane Usage Improper
2021-04-16T00:00:00.000,,40.705246,-73.95908,0,Driver Inattention/Distraction
2021-04-15T00:00:00.000,QUEENS,40.77451,-73.838036,0,Following Too Closely
2021-09-09T00:00:00.000,MANHATTAN,40.768482,-73.95255,1,Driver Inattention/Distraction
2021-04-08T00:00:00.000,MANHATTAN,40.797405,-73.942535,0,Driver Inattention/Distraction
2021-04-01T00:00:00.000,MANHATTAN,40.74058,-73.978935,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,BRONX,40.829723,-73.8981,1,Unspecified
2021-04-05T00:00:00.000,QUEENS,40.7406,-73.81025,1,Backing Unsafely
2021-04-16T00:00:00.000,QUEENS,40.71363,-73.917885,0,Backing Unsafely
2021-04-15T00:00:00.000,BROOKLYN,40.647594,-73.97351,1,Unspecified
2021-08-28T00:00:00.000,,40.760403,-73.98748,0,Unspecified
2021-04-10T00:00:00.000,MANHATTAN,40.71975,-73.992165,1,Driver Inattention/Distraction
2021-04-13T00:00:00.000,,40.834503,-73.93037,0,Unspecified
2021-04-15T00:00:00.000,STATEN ISLAND,40.63115,-74.076454,1,Failure to Yield Right-of-Way
2021-04-10T00:00:00.000,,40.835724,-73.92129,0,Following Too Closely
2021-04-15T00:00:00.000,STATEN ISLAND,40.6354,-74.106674,0,Unspecified
2021-04-07T00:00:00.000,QUEENS,40.781647,-73.833664,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,BROOKLYN,40.68837,-73.98056,3,Driver Inattention/Distraction
2021-04-16T00:00:00.000,MANHATTAN,40.790417,-73.95184,0,Other Vehicular
2021-04-15T00:00:00.000,BROOKLYN,40.6481,-73.91474,0,Driver Inattention/Distraction
2021-04-16T00:00:00.000,QUEENS,40.71275,-73.7673,0,Driver Inattention/Distraction
2021-04-14T00:00:00.000,,40.60069,-74.010056,0,Traffic Control Disregarded
2021-04-14T00:00:00.000,QUEENS,40.738068,-73.861046,0,Driver Inattention/Distraction
2021-04-15T00:00:00.000,QUEENS,40.680496,-73.821365,0,Passing Too Closely
2021-04-16T00:00:00.000,BROOKLYN,40.61924,-73.954124,0,Failure to Yield Right-of-Way
2021-04-16T00:00:00.000,BROOKLYN,40.629105,-74.034645,0,Unspecified
2021-04-14T00:00:00.000,BROOKLYN,40.699818,-73.920135,0,Passing Too Closely
2021-04-14T00:00:00.000,QUEENS,40.69802,-73.7623,1,Driver Inattention/Distraction
2021-04-16T00:00:00.000,BROOKLYN,40.62893,-73.971375,0,Unspecified
2021-04-16T00:00:00.000,MANHATTAN,40.831177,-73.942085,0,Driver Inattention/Distraction
2021-04-02T00:00:00.000,BROOKLYN,40.675037,-73.930534,0,Passing or Lane Usage Improper
2021-04-14T00:00:00.000,BROOKLYN,40.64884,-73.95102,0,Driver Inattention/Distraction
2021-09-11T00:00:00.000,QUEENS,40.757725,-73.779274,0,Driver Inattention/Distraction
2021-04-15T00:00:00.000,MANHATTAN,40.766586,-73.9531,0,Passing Too Closely
2021-04-14T00:00:00.000,BRONX,40.833126,-73.828285,0,Unspecified
2021-04-10T00:00:00.000,BRONX,40.834675,-73.930275,4,Following Too Closely
